Conf,Title,Link
ASE2015,Array Shadow State Compression for Precise Dynamic Race Detection (T).,https://doi.org/10.1109/ASE.2015.19
ASE2015,Configuration-Aware Change Impact Analysis (T).,https://doi.org/10.1109/ASE.2015.58
ASE2015,Have We Seen Enough Traces? (T).,https://doi.org/10.1109/ASE.2015.62
ASE2015,Optimistic Shared Memory Dependence Tracing (T).,https://doi.org/10.1109/ASE.2015.11
ASE2015,Scaling Size and Parameter Spaces in Variability-Aware Software Performance Models (T).,https://doi.org/10.1109/ASE.2015.16
ASE2014,Abstraction-aware verifying compiler for yet another MDD.,https://doi.org/10.1145/2642937.2642952
ASE2014,Behavioral resource-aware model inference.,https://doi.org/10.1145/2642937.2642988
ASE2014,Compatibility testing using patterns-based trace comparison.,https://doi.org/10.1145/2642937.2642942
ASE2014,Discriminating influences among instructions in a dynamic slice.,https://doi.org/10.1145/2642937.2642962
ASE2014,Diver - precise dynamic impact analysis using dependence-based trace pruning.,https://doi.org/10.1145/2642937.2642950
ASE2014,Dompletion - DOM-aware JavaScript code completion.,https://doi.org/10.1145/2642937.2642981
ASE2014,Potential biases in bug localization - do they matter?,https://doi.org/10.1145/2642937.2642997
ASE2014,Towards an intelligent domain-specific traceability solution.,https://doi.org/10.1145/2642937.2642970
ASE2014,Tracing software build processes to uncover license compliance inconsistencies.,https://doi.org/10.1145/2642937.2643013
ASE2014,Variability-aware change impact analysis of multi-language product lines.,https://doi.org/10.1145/2642937.2653472
ASE2013,Context-aware task allocation for distributed agile team.,https://doi.org/10.1109/ASE.2013.6693151
ASE2013,Efficient data race prediction with incremental reasoning on time-stamped lock history.,https://doi.org/10.1109/ASE.2013.6693064
ASE2013,Learning effective query transformations for enhanced requirements trace retrieval.,https://doi.org/10.1109/ASE.2013.6693117
ASE2013,PIEtrace - Platform independent executable trace.,https://doi.org/10.1109/ASE.2013.6693065
ASE2013,Recovering model transformation traces using multi-objective optimization.,https://doi.org/10.1109/ASE.2013.6693134
ASE2013,Variability-aware performance prediction - A statistical learning approach.,https://doi.org/10.1109/ASE.2013.6693089
ASE2012,Code patterns for automatically validating requirements-to-code traces.,https://doi.org/10.1145/2351676.2351705
ASE2012,JStereoCode - automatically identifying method and class stereotypes in Java code.,https://doi.org/10.1145/2351676.2351747
ASE2012,Structured merge with auto-tuning - balancing precision and performance.,https://doi.org/10.1145/2351676.2351694
ASE2012,Test suite selection based on traceability annotations.,https://doi.org/10.1145/2351676.2351742
ASE2012,User-aware privacy control via extended static-information-flow analysis.,https://doi.org/10.1145/2351676.2351689
ASE2011,Detection of feature interactions using feature-aware verification.,https://doi.org/10.1109/ASE.2011.6100075
ASE2011,Do software engineers benefit from source code navigation with traceability? - An experiment in software change management.,https://doi.org/10.1109/ASE.2011.6100095
ASE2011,Improving automated documentation to code traceability by combining retrieval techniques.,https://doi.org/10.1109/ASE.2011.6100057
ASE2011,Observations on the connectedness between requirements-to-code traces and calling relationships for trace validation.,https://doi.org/10.1109/ASE.2011.6100087
ASE2011,Towards requirements aware systems - Run-time resolution of design-time assumptions.,https://doi.org/10.1109/ASE.2011.6100125
ASE2011,Tracing requirements to tests with high precision and recall.,https://doi.org/10.1109/ASE.2011.6100102
ASE2010,Extraction and visualization of traceability relationships between documents and source code.,https://doi.org/10.1145/1858996.1859098
ASE2010,Random unit-test generation with MUT-aware sequence recommendation.,https://doi.org/10.1145/1858996.1859054
ASE2010,Towards mining replacement queries for hard-to-retrieve traces.,https://doi.org/10.1145/1858996.1859046
ASE2009,A Verification-Driven Approach to Traceability and Documentation for Auto-Generated Mathematical Software.,https://doi.org/10.1109/ASE.2009.71
ASE2009,Automatic Generation of Object Usage Specifications from Large Method Traces.,https://doi.org/10.1109/ASE.2009.60
ASE2009,Clone-Aware Configuration Management.,https://doi.org/10.1109/ASE.2009.90
ASE2009,Precise Data Race Detection in a Relaxed Memory Model Using Heuristic-Based Model Checking.,https://doi.org/10.1109/ASE.2009.82
ASE2008,Enabling Automated Traceability Maintenance by Recognizing Development Activities Applied to Models.,https://doi.org/10.1109/ASE.2008.15
ASE2008,IR-Based Traceability Recovery Processes - An Empirical Comparison of &quot;One-Shot&quot; and Incremental Processes.,https://doi.org/10.1109/ASE.2008.14
ASE2008,Incremental Latent Semantic Indexing for Automatic Traceability Link Evolution Management.,https://doi.org/10.1109/ASE.2008.16
ASE2008,Query-Aware Test Generation Using a Relational Constraint Solver.,https://doi.org/10.1109/ASE.2008.34
ASE2008,Tools for Traceability in Secure Software Development.,https://doi.org/10.1109/ASE.2008.92
ASE2007,Clustering support for automated tracing.,https://doi.org/10.1145/1321631.1321668
ASE2007,Context-aware statistical debugging - from bug predictors to faulty control flow paths.,https://doi.org/10.1145/1321631.1321660
ASE2007,Feature location via information retrieval based filtering of a single scenario execution trace.,https://doi.org/10.1145/1321631.1321667
ASE2007,Inferring structural patterns for concern traceability in evolving software.,https://doi.org/10.1145/1321631.1321669
ASE2007,Mastering combinatorial explosion with the tobias-2 test generator.,https://doi.org/10.1145/1321631.1321731
ASE2007,Mining modal scenario-based specifications from execution traces of reactive systems.,https://doi.org/10.1145/1321631.1321710
ASE2007,Reducing irrelevant trace variations.,https://doi.org/10.1145/1321631.1321713
ASE2007,Towards supporting awareness of indirect conflicts across software configuration management workspaces.,https://doi.org/10.1145/1321631.1321647
ASE2007,Using traceability to support model-based regression testing.,https://doi.org/10.1145/1321631.1321744
ASE2007,Validating system properties exhibited in execution traces.,https://doi.org/10.1145/1321631.1321723
ASE2006,ArchTrace - Policy-Based Support for Managing Evolving Architecture-to-Implementation Traceability Links.,https://doi.org/10.1109/ASE.2006.16
ASE2006,Automating Software Traceability in Very Small Companies - A Case Study and Lessons Learne.,https://doi.org/10.1109/ASE.2006.25
ASE2006,Energy-Awareness in Distributed Java-Based Software Systems.,https://doi.org/10.1109/ASE.2006.36
ASE2006,Tobias-Z - An executable formal specification of a test generator.,https://doi.org/10.1109/ASE.2006.67
ASE2006,Winning the DARPA Grand Challenge - A Robot Race through the Mojave Desert.,https://doi.org/10.1109/ASE.2006.74
ASE2005,3rd international workshop on traceability in emerging forms of software engineering (TEFSE 2005).,https://doi.org/10.1145/1101908.1102002
ASE2005,A similarity-aware approach to testing based fault localization.,https://doi.org/10.1145/1101908.1101953
ASE2005,"Data mining and cross-checking of execution traces - a re-interpretation of Jones, Harrold and Stasko test information.",https://doi.org/10.1145/1101908.1101979
ASE2005,Determining the cost-quality trade-off for automated software traceability.,https://doi.org/10.1145/1101908.1101970
ASE2005,NFRs-aware architectural evolution of component-based software.,https://doi.org/10.1145/1101908.1101977
ASE2005,Optimized run-time race detection and atomicity checking using partial discovered types.,https://doi.org/10.1145/1101908.1101944
ASE2005,QoS-aware dynamic service composition in ambient intelligence environments.,https://doi.org/10.1145/1101908.1101959
ASE2004,Aspect Mining Using Event Traces.,http://doi.ieeecomputersociety.org/10.1109/ASE.2004.10018
ASE2004,Automating Traceability for Generated Software Artifacts .,http://doi.ieeecomputersociety.org/10.1109/ASE.2004.10019
ASE2004,Context-Aware Code Certification.,http://doi.ieeecomputersociety.org/10.1109/ASE.2004.10044
ASE2004,Modeling and Simulation of Context-Aware Mobile Systems.,http://doi.ieeecomputersociety.org/10.1109/ASE.2004.10012
ASE2003,An Approach for Tracing and Understanding Asynchronous Architectures.,https://doi.org/10.1109/ASE.2003.1240329
ASE2002,Automating Requirements Traceability - Beyond the Record &amp; Replay Paradigm.,https://doi.org/10.1109/ASE.2002.1115010
ASE2001,Context-Aware Browsing of Large Component Repositories.,https://doi.org/10.1109/ASE.2001.989795
ASE2001,Tracing Execution of Software for Design Coverage.,https://doi.org/10.1109/ASE.2001.989822
