Conf,Title,Link
NIPS2020,Minimax Dynamics of Optimally Balanced Spiking Networks of Excitatory and Inhibitory Neurons.,https://proceedings.neurips.cc/paper/2020/hash/33cf42b38bbcf1dd6ba6b0f0cd005328-Abstract.html
NIPS2020,Mitigating Forgetting in Online Continual Learning via Instance-Aware Parameterization.,https://proceedings.neurips.cc/paper/2020/hash/ca4b5656b7e193e6bb9064c672ac8dce-Abstract.html
NIPS2020,Neutralizing Self-Selection Bias in Sampling for Sortition.,https://proceedings.neurips.cc/paper/2020/hash/48237d9f2dea8c74c2a72126cf63d933-Abstract.html
NIPS2020,OTLDA - A Geometry-aware Optimal Transport Approach for Topic Modeling.,https://proceedings.neurips.cc/paper/2020/hash/d800149d2f947ad4d64f34668f8b20f6-Abstract.html
NIPS2020,On Completeness-aware Concept-Based Explanations in Deep Neural Networks.,https://proceedings.neurips.cc/paper/2020/hash/ecb287ff763c169694f682af52c1f309-Abstract.html
NIPS2020,"On the Ergodicity, Bias and Asymptotic Normality of Randomized Midpoint Sampling Method.",https://proceedings.neurips.cc/paper/2020/hash/5265d33c184af566aeb7ef8afd0b9b03-Abstract.html
NIPS2020,Passport-aware Normalization for Deep Model Protection.,https://proceedings.neurips.cc/paper/2020/hash/ff1418e8cc993fe8abcfe3ce2003e5c5-Abstract.html
NIPS2020,Posterior Re-calibration for Imbalanced Datasets.,https://proceedings.neurips.cc/paper/2020/hash/5ca359ab1e9e3b9c478459944a2d9ca5-Abstract.html
NIPS2020,"Predictive coding in balanced neural networks with noise, chaos and delays.",https://proceedings.neurips.cc/paper/2020/hash/c236337b043acf93c7df397fdb9082b3-Abstract.html
NIPS2020,Privacy Amplification via Random Check-Ins.,https://proceedings.neurips.cc/paper/2020/hash/313f422ac583444ba6045cd122653b0e-Abstract.html
NIPS2020,Probabilistic Fair Clustering.,https://proceedings.neurips.cc/paper/2020/hash/95f2b84de5660ddf45c8a34933a2e66f-Abstract.html
NIPS2020,Ratio Trace Formulation of Wasserstein Discriminant Analysis.,https://proceedings.neurips.cc/paper/2020/hash/c37f9e1283cbd4a6edfd778fc8b1c652-Abstract.html
NIPS2020,Removing Bias in Multi-modal Classifiers - Regularization by Maximizing Functional Entropies.,https://proceedings.neurips.cc/paper/2020/hash/20d749bc05f47d2bd3026ce457dcfd8e-Abstract.html
NIPS2020,Rethinking the Value of Labels for Improving Class-Imbalanced Learning.,https://proceedings.neurips.cc/paper/2020/hash/e025b6279c1b88d3ec0eca6fcb6e6280-Abstract.html
NIPS2020,Robust Correction of Sampling Bias using Cumulative Distribution Functions.,https://proceedings.neurips.cc/paper/2020/hash/24368c745de15b3d2d6279667debcba3-Abstract.html
NIPS2020,Robust Optimization for Fairness with Noisy Protected Groups.,https://proceedings.neurips.cc/paper/2020/hash/37d097caf1299d9aa79c2c2b843d2d78-Abstract.html
NIPS2020,Robust Recovery via Implicit Bias of Discrepant Learning Rates for Double Over-parameterization.,https://proceedings.neurips.cc/paper/2020/hash/cd42c963390a9cd025d007dacfa99351-Abstract.html
NIPS2020,Robustness Analysis of Non-Convex Stochastic Gradient Descent using Biased Expectations.,https://proceedings.neurips.cc/paper/2020/hash/bd4d08cd70f4be1982372107b3b448ef-Abstract.html
NIPS2020,Self-Distillation Amplifies Regularization in Hilbert Space.,https://proceedings.neurips.cc/paper/2020/hash/2288f691b58edecadcc9a8691762b4fd-Abstract.html
NIPS2020,Sense and Sensitivity Analysis - Simple Post-Hoc Analysis of Bias Due to Unobserved Confounding.,https://proceedings.neurips.cc/paper/2020/hash/7d265aa7147bd3913fb84c7963a209d1-Abstract.html
NIPS2020,Simple and Principled Uncertainty Estimation with Deterministic Deep Learning via Distance Awareness.,https://proceedings.neurips.cc/paper/2020/hash/543e83748234f7cbab21aa0ade66565f-Abstract.html
NIPS2020,The Advantage of Conditional Meta-Learning for Biased Regularization and Fine Tuning.,https://proceedings.neurips.cc/paper/2020/hash/0a716fe8c7745e51a3185fc8be6ca23a-Abstract.html
NIPS2020,The Origins and Prevalence of Texture Bias in Convolutional Neural Networks.,https://proceedings.neurips.cc/paper/2020/hash/db5f9f42a7157abe65bb145000b5871a-Abstract.html
NIPS2020,The Pitfalls of Simplicity Bias in Neural Networks.,https://proceedings.neurips.cc/paper/2020/hash/6cfe0e6127fa25df2a0ef2ae1067d915-Abstract.html
NIPS2020,Transferable Calibration with Lower Bias and Variance in Domain Adaptation.,https://proceedings.neurips.cc/paper/2020/hash/df12ecd077efc8c23881028604dbb8cc-Abstract.html
NIPS2020,Unbalanced Sobolev Descent.,https://proceedings.neurips.cc/paper/2020/hash/c5f5c23be1b71adb51ea9dc8e9d444a8-Abstract.html
NIPS2020,Uncertainty Aware Semi-Supervised Learning on Graph Data.,https://proceedings.neurips.cc/paper/2020/hash/968c9b4f09cbb7d7925f38aea3484111-Abstract.html
NIPS2020,Uncertainty-Aware Learning for Zero-Shot Semantic Segmentation.,https://proceedings.neurips.cc/paper/2020/hash/f73b76ce8949fe29bf2a537cfa420e8f-Abstract.html
NIPS2020,Uncertainty-aware Self-training for Few-shot Text Classification.,https://proceedings.neurips.cc/paper/2020/hash/f23d125da1e29e34c552f448610ff25f-Abstract.html
NIPS2020,Understanding Double Descent Requires A Fine-Grained Bias-Variance Decomposition.,https://proceedings.neurips.cc/paper/2020/hash/7d420e2b2939762031eed0447a9be19f-Abstract.html
NIPS2020,Wasserstein Distances for Stereo Disparity Estimation.,https://proceedings.neurips.cc/paper/2020/hash/fe7ecc4de28b2c83c016b5c6c2acd826-Abstract.html
NIPS2020,Your GAN is Secretly an Energy-based Model and You Should Use Discriminator Driven Latent Sampling.,https://proceedings.neurips.cc/paper/2020/hash/90525e70b7842930586545c6f1c9310c-Abstract.html
NIPS2019,A Debiased MDI Feature Importance Measure for Random Forests.,http://papers.nips.cc/paper/9017-a-debiased-mdi-feature-importance-measure-for-random-forests
NIPS2019,Almost Horizon-Free Structure-Aware Best Policy Identification with a Generative Model.,http://papers.nips.cc/paper/8800-almost-horizon-free-structure-aware-best-policy-identification-with-a-generative-model
NIPS2019,Are sample means in multi-armed bandits positively or negatively biased?,http://papers.nips.cc/paper/8932-are-sample-means-in-multi-armed-bandits-positively-or-negatively-biased
NIPS2019,Assessing Disparate Impact of Personalized Interventions - Identifiability and Bounds.,http://papers.nips.cc/paper/8603-assessing-disparate-impact-of-personalized-interventions-identifiability-and-bounds
NIPS2019,Assessing Social and Intersectional Biases in Contextualized Word Representations.,http://papers.nips.cc/paper/9479-assessing-social-and-intersectional-biases-in-contextualized-word-representations
NIPS2019,AttentionXML - Label Tree-based Attention-Aware Deep Model for High-Performance Extreme Multi-Label Text Classification.,http://papers.nips.cc/paper/8817-attentionxml-label-tree-based-attention-aware-deep-model-for-high-performance-extreme-multi-label-text-classification
NIPS2019,"Average Individual Fairness - Algorithms, Generalization and Experiments.",http://papers.nips.cc/paper/9034-average-individual-fairness-algorithms-generalization-and-experiments
NIPS2019,Balancing Efficiency and Fairness in On-Demand Ridesourcing.,http://papers.nips.cc/paper/8772-balancing-efficiency-and-fairness-in-on-demand-ridesourcing
NIPS2019,Beyond Online Balanced Descent - An Optimal Algorithm for Smoothed Online Optimization.,http://papers.nips.cc/paper/8463-beyond-online-balanced-descent-an-optimal-algorithm-for-smoothed-online-optimization
NIPS2019,Bias Correction of Learned Generative Models using Likelihood-Free Importance Weighting.,http://papers.nips.cc/paper/9286-bias-correction-of-learned-generative-models-using-likelihood-free-importance-weighting
NIPS2019,Biases for Emergent Communication in Multi-agent Reinforcement Learning.,http://papers.nips.cc/paper/9470-biases-for-emergent-communication-in-multi-agent-reinforcement-learning
NIPS2019,Characterizing Bias in Classifiers using Generative Models.,http://papers.nips.cc/paper/8780-characterizing-bias-in-classifiers-using-generative-models
NIPS2019,Combining Generative and Discriminative Models for Hybrid Inference.,http://papers.nips.cc/paper/9532-combining-generative-and-discriminative-models-for-hybrid-inference
NIPS2019,Convergence-Rate-Matching Discretization of Accelerated Optimization Flows Through Opportunistic State-Triggered Control.,http://papers.nips.cc/paper/9170-convergence-rate-matching-discretization-of-accelerated-optimization-flows-through-opportunistic-state-triggered-control
NIPS2019,Coresets for Clustering with Fairness Constraints.,http://papers.nips.cc/paper/8976-coresets-for-clustering-with-fairness-constraints
NIPS2019,Debiased Bayesian inference for average treatment effects.,http://papers.nips.cc/paper/9364-debiased-bayesian-inference-for-average-treatment-effects
NIPS2019,Differential Privacy Has Disparate Impact on Model Accuracy.,http://papers.nips.cc/paper/9681-differential-privacy-has-disparate-impact-on-model-accuracy
NIPS2019,Discrimination in Online Markets - Effects of Social Bias on Learning from Reviews and Policy Design.,http://papers.nips.cc/paper/8487-discrimination-in-online-markets-effects-of-social-bias-on-learning-from-reviews-and-policy-design
NIPS2019,Discriminative Topic Modeling with Logistic LDA.,http://papers.nips.cc/paper/8902-discriminative-topic-modeling-with-logistic-lda
NIPS2019,Discriminator optimal transport.,http://papers.nips.cc/paper/8906-discriminator-optimal-transport
NIPS2019,Disentangling Influence - Using disentangled representations to audit model predictions.,http://papers.nips.cc/paper/8699-disentangling-influence-using-disentangled-representations-to-audit-model-predictions
NIPS2019,Distribution Learning of a Random Spatial Field with a Location-Unaware Mobile Sensor.,http://papers.nips.cc/paper/9412-distribution-learning-of-a-random-spatial-field-with-a-location-unaware-mobile-sensor
NIPS2019,"Distribution oblivious, risk-aware algorithms for multi-armed bandits with unbounded rewards.",http://papers.nips.cc/paper/9305-distribution-oblivious-risk-aware-algorithms-for-multi-armed-bandits-with-unbounded-rewards
NIPS2019,Dynamic Incentive-Aware Learning - Robust Pricing in Contextual Auctions.,http://papers.nips.cc/paper/9169-dynamic-incentive-aware-learning-robust-pricing-in-contextual-auctions
NIPS2019,Effective End-to-end Unsupervised Outlier Detection via Inlier Priority of Discriminative Network.,http://papers.nips.cc/paper/8830-effective-end-to-end-unsupervised-outlier-detection-via-inlier-priority-of-discriminative-network
NIPS2019,Efficient Near-Optimal Testing of Community Changes in Balanced Stochastic Block Models.,http://papers.nips.cc/paper/9224-efficient-near-optimal-testing-of-community-changes-in-balanced-stochastic-block-models
NIPS2019,Equal Opportunity in Online Classification with Partial Feedback.,http://papers.nips.cc/paper/9099-equal-opportunity-in-online-classification-with-partial-feedback
NIPS2019,Exploring Algorithmic Fairness in Robust Graph Covering Problems.,http://papers.nips.cc/paper/9707-exploring-algorithmic-fairness-in-robust-graph-covering-problems
NIPS2019,Extending Stein&apos;s unbiased risk estimator to train deep denoisers with correlated pairs of noisy images.,http://papers.nips.cc/paper/8426-extending-steins-unbiased-risk-estimator-to-train-deep-denoisers-with-correlated-pairs-of-noisy-images
NIPS2019,Fair Algorithms for Clustering.,http://papers.nips.cc/paper/8741-fair-algorithms-for-clustering
NIPS2019,Finding the Needle in the Haystack with Convolutions - on the benefits of architectural bias.,http://papers.nips.cc/paper/9131-finding-the-needle-in-the-haystack-with-convolutions-on-the-benefits-of-architectural-bias
NIPS2019,Geometry-Aware Neural Rendering.,http://papers.nips.cc/paper/9331-geometry-aware-neural-rendering
NIPS2019,Graph-based Discriminators - Sample Complexity and Expressiveness.,http://papers.nips.cc/paper/8895-graph-based-discriminators-sample-complexity-and-expressiveness
NIPS2019,Group Retention when Using Machine Learning in Sequential Decision Making - the Interplay between User Dynamics and Fairness.,http://papers.nips.cc/paper/9662-group-retention-when-using-machine-learning-in-sequential-decision-making-the-interplay-between-user-dynamics-and-fairness
NIPS2019,Inducing brain-relevant bias in natural language processing models.,http://papers.nips.cc/paper/9559-inducing-brain-relevant-bias-in-natural-language-processing-models
NIPS2019,Inherent Tradeoffs in Learning Fair Representations.,http://papers.nips.cc/paper/9698-inherent-tradeoffs-in-learning-fair-representations
NIPS2019,Integrating Bayesian and Discriminative Sparse Kernel Machines for Multi-class Active Learning.,http://papers.nips.cc/paper/8500-integrating-bayesian-and-discriminative-sparse-kernel-machines-for-multi-class-active-learning
NIPS2019,Keeping Your Distance - Solving Sparse Reward Tasks Using Self-Balancing Shaped Rewards.,http://papers.nips.cc/paper/9225-keeping-your-distance-solving-sparse-reward-tasks-using-self-balancing-shaped-rewards
NIPS2019,Learner-aware Teaching - Inverse Reinforcement Learning with Preferences and Constraints.,http://papers.nips.cc/paper/8668-learner-aware-teaching-inverse-reinforcement-learning-with-preferences-and-constraints
NIPS2019,Learning Fairness in Multi-Agent Systems.,http://papers.nips.cc/paper/9537-learning-fairness-in-multi-agent-systems
NIPS2019,Learning Imbalanced Datasets with Label-Distribution-Aware Margin Loss.,http://papers.nips.cc/paper/8435-learning-imbalanced-datasets-with-label-distribution-aware-margin-loss
NIPS2019,Leveraging Labeled and Unlabeled Data for Consistent Fair Binary Classification.,http://papers.nips.cc/paper/9437-leveraging-labeled-and-unlabeled-data-for-consistent-fair-binary-classification
NIPS2019,Loaded DiCE - Trading off Bias and Variance in Any-Order Score Function Gradient Estimators for Reinforcement Learning.,http://papers.nips.cc/paper/9026-loaded-dice-trading-off-bias-and-variance-in-any-order-score-function-gradient-estimators-for-reinforcement-learning
NIPS2019,Multi-Criteria Dimensionality Reduction with Applications to Fairness.,http://papers.nips.cc/paper/9652-multi-criteria-dimensionality-reduction-with-applications-to-fairness
NIPS2019,Multimodal Model-Agnostic Meta-Learning via Task-Aware Modulation.,http://papers.nips.cc/paper/8296-multimodal-model-agnostic-meta-learning-via-task-aware-modulation
NIPS2019,Near Neighbor - Who is the Fairest of Them All?,http://papers.nips.cc/paper/9476-near-neighbor-who-is-the-fairest-of-them-all
NIPS2019,Noise-tolerant fair classification.,http://papers.nips.cc/paper/8322-noise-tolerant-fair-classification
NIPS2019,ObjectNet - A large-scale bias-controlled dataset for pushing the limits of object recognition models.,http://papers.nips.cc/paper/9142-objectnet-a-large-scale-bias-controlled-dataset-for-pushing-the-limits-of-object-recognition-models
NIPS2019,Offline Contextual Bandits with High Probability Fairness Guarantees.,http://papers.nips.cc/paper/9630-offline-contextual-bandits-with-high-probability-fairness-guarantees
NIPS2019,On Testing for Biases in Peer Review.,http://papers.nips.cc/paper/8770-on-testing-for-biases-in-peer-review
NIPS2019,On the Fairness of Disentangled Representations.,http://papers.nips.cc/paper/9603-on-the-fairness-of-disentangled-representations
NIPS2019,On the Inductive Bias of Neural Tangent Kernels.,http://papers.nips.cc/paper/9449-on-the-inductive-bias-of-neural-tangent-kernels
NIPS2019,On the Transfer of Inductive Bias from Simulation to the Real World - a New Disentanglement Dataset.,http://papers.nips.cc/paper/9704-on-the-transfer-of-inductive-bias-from-simulation-to-the-real-world-a-new-disentanglement-dataset
NIPS2019,PC-Fairness - A Unified Framework for Measuring Causality-based Fairness.,http://papers.nips.cc/paper/8601-pc-fairness-a-unified-framework-for-measuring-causality-based-fairness
NIPS2019,Paradoxes in Fair Machine Learning.,http://papers.nips.cc/paper/9043-paradoxes-in-fair-machine-learning
NIPS2019,Policy Evaluation with Latent Confounders via Optimal Balance.,http://papers.nips.cc/paper/8729-policy-evaluation-with-latent-confounders-via-optimal-balance
NIPS2019,Policy Learning for Fairness in Ranking.,http://papers.nips.cc/paper/8782-policy-learning-for-fairness-in-ranking
NIPS2019,Precision-Recall Balanced Topic Modelling.,http://papers.nips.cc/paper/8900-precision-recall-balanced-topic-modelling
NIPS2019,Privacy Amplification by Mixing and Diffusion Mechanisms.,http://papers.nips.cc/paper/9485-privacy-amplification-by-mixing-and-diffusion-mechanisms
NIPS2019,Quality Aware Generative Adversarial Networks.,http://papers.nips.cc/paper/8560-quality-aware-generative-adversarial-networks
NIPS2019,RUBi - Reducing Unimodal Biases for Visual Question Answering.,http://papers.nips.cc/paper/8371-rubi-reducing-unimodal-biases-for-visual-question-answering
NIPS2019,Random deep neural networks are biased towards simple functions.,http://papers.nips.cc/paper/8471-random-deep-neural-networks-are-biased-towards-simple-functions
NIPS2019,Regret Minimization for Reinforcement Learning by Evaluating the Optimal Bias Function.,http://papers.nips.cc/paper/8549-regret-minimization-for-reinforcement-learning-by-evaluating-the-optimal-bias-function
NIPS2019,Scalable Spike Source Localization in Extracellular Recordings using Amortized Variational Inference.,http://papers.nips.cc/paper/8720-scalable-spike-source-localization-in-extracellular-recordings-using-amortized-variational-inference
NIPS2019,Scene Representation Networks - Continuous 3D-Structure-Aware Neural Scene Representations.,http://papers.nips.cc/paper/8396-scene-representation-networks-continuous-3d-structure-aware-neural-scene-representations
NIPS2019,Spatial-Aware Feature Aggregation for Image based Cross-View Geo-Localization.,http://papers.nips.cc/paper/9199-spatial-aware-feature-aggregation-for-image-based-cross-view-geo-localization
NIPS2019,SySCD - A System-Aware Parallel Coordinate Descent Algorithm.,http://papers.nips.cc/paper/8349-syscd-a-system-aware-parallel-coordinate-descent-algorithm
NIPS2019,The Fairness of Risk Scores Beyond Classification - Bipartite Ranking and the XAUC Metric.,http://papers.nips.cc/paper/8604-the-fairness-of-risk-scores-beyond-classification-bipartite-ranking-and-the-xauc-metric
NIPS2019,The Implicit Bias of AdaGrad on Separable Data.,http://papers.nips.cc/paper/8991-the-implicit-bias-of-adagrad-on-separable-data
NIPS2019,Towards Hardware-Aware Tractable Learning of Probabilistic Models.,http://papers.nips.cc/paper/9525-towards-hardware-aware-tractable-learning-of-probabilistic-models
NIPS2019,Unlocking Fairness - a Trade-off Revisited.,http://papers.nips.cc/paper/9082-unlocking-fairness-a-trade-off-revisited
NIPS2019,Why Can&apos;t I Dance in the Mall? Learning to Mitigate Scene Bias in Action Recognition.,http://papers.nips.cc/paper/8372-why-cant-i-dance-in-the-mall-learning-to-mitigate-scene-bias-in-action-recognition
NIPS2018,3D-Aware Scene Manipulation via Inverse Graphics.,http://papers.nips.cc/paper/7459-3d-aware-scene-manipulation-via-inverse-graphics
NIPS2018,Algorithmic Regularization in Learning Deep Homogeneous Models - Layers are Automatically Balanced.,http://papers.nips.cc/paper/7321-algorithmic-regularization-in-learning-deep-homogeneous-models-layers-are-automatically-balanced
