Conf,Title,Link
ICML2019,Learning Structured Decision Problems with Unawareness.,http://proceedings.mlr.press/v97/innes19a.html
ICML2019,Learning-to-Learn Stochastic Gradient Descent with Biased Regularization.,http://proceedings.mlr.press/v97/denevi19a.html
ICML2019,Making Decisions that Reduce Discriminatory Impacts.,http://proceedings.mlr.press/v97/kusner19a.html
ICML2019,Multi-objective training of Generative Adversarial Networks with multiple discriminators.,http://proceedings.mlr.press/v97/albuquerque19a.html
ICML2019,Obtaining Fairness using Optimal Transport Theory.,http://proceedings.mlr.press/v97/gordaliza19a.html
ICML2019,On discriminative learning of prediction uncertainty.,http://proceedings.mlr.press/v97/franc19a.html
ICML2019,"On the Feasibility of Learning, Rather than Assuming, Human Biases for Reward Inference.",http://proceedings.mlr.press/v97/shah19a.html
ICML2019,On the Long-term Impact of Algorithmic Decision Policies - Effort Unfairness and Feature Segregation through Social Learning.,http://proceedings.mlr.press/v97/heidari19a.html
ICML2019,On the Spectral Bias of Neural Networks.,http://proceedings.mlr.press/v97/rahaman19a.html
ICML2019,Position-aware Graph Neural Networks.,http://proceedings.mlr.press/v97/you19b.html
ICML2019,Proportionally Fair Clustering.,http://proceedings.mlr.press/v97/chen19d.html
ICML2019,RaFM - Rank-Aware Factorization Machines.,http://proceedings.mlr.press/v97/chen19n.html
ICML2019,Repairing without Retraining - Avoiding Disparate Impact with Counterfactual Distributions.,http://proceedings.mlr.press/v97/wang19l.html
ICML2019,Scalable Fair Clustering.,http://proceedings.mlr.press/v97/backurs19a.html
ICML2019,Stable and Fair Classification.,http://proceedings.mlr.press/v97/huang19e.html
ICML2019,Taming MAML - Efficient unbiased meta-reinforcement learning.,http://proceedings.mlr.press/v97/liu19g.html
ICML2019,The Implicit Fairness Criterion of Unconstrained Learning.,http://proceedings.mlr.press/v97/liu19f.html
ICML2019,Toward Controlling Discrimination in Online Ad Auctions.,http://proceedings.mlr.press/v97/mehrotra19a.html
ICML2019,Training Well-Generalizing Classifiers for Fairness Metrics and Other Data-Dependent Constraints.,http://proceedings.mlr.press/v97/cotter19b.html
ICML2019,Transferability vs. Discriminability - Batch Spectral Penalization for Adversarial Domain Adaptation.,http://proceedings.mlr.press/v97/chen19i.html
ICML2019,Understanding the Origins of Bias in Word Embeddings.,http://proceedings.mlr.press/v97/brunet19a.html
ICML2018,A Reductions Approach to Fair Classification.,http://proceedings.mlr.press/v80/agarwal18a.html
ICML2018,Adaptive Exploration-Exploitation Tradeoff for Opportunistic Bandits.,http://proceedings.mlr.press/v80/wu18b.html
ICML2018,Blind Justice - Fairness with Encrypted Sensitive Attributes.,http://proceedings.mlr.press/v80/kilbertus18a.html
ICML2018,Characterizing Implicit Bias in Terms of Optimization Geometry.,http://proceedings.mlr.press/v80/gunasekar18a.html
ICML2018,Delayed Impact of Fair Machine Learning.,http://proceedings.mlr.press/v80/liu18c.html
ICML2018,Design of Experiments for Model Discrimination Hybridising Analytical and Data-Driven Approaches.,http://proceedings.mlr.press/v80/olofsson18a.html
ICML2018,Discovering Interpretable Representations for Both Deep Generative and Discriminative Models.,http://proceedings.mlr.press/v80/adel18a.html
ICML2018,Efficient Bias-Span-Constrained Exploration-Exploitation in Reinforcement Learning.,http://proceedings.mlr.press/v80/fruit18a.html
ICML2018,Explicit Inductive Bias for Transfer Learning with Convolutional Networks.,http://proceedings.mlr.press/v80/li18a.html
ICML2018,Fair and Diverse DPP-Based Data Summarization.,http://proceedings.mlr.press/v80/celis18a.html
ICML2018,Fairness Without Demographics in Repeated Loss Minimization.,http://proceedings.mlr.press/v80/hashimoto18a.html
ICML2018,GradNorm - Gradient Normalization for Adaptive Loss Balancing in Deep Multitask Networks.,http://proceedings.mlr.press/v80/chen18a.html
ICML2018,Learning Adversarially Fair and Transferable Representations.,http://proceedings.mlr.press/v80/madras18a.html
ICML2018,Max-Mahalanobis Linear Discriminant Analysis Networks.,http://proceedings.mlr.press/v80/pang18a.html
ICML2018,Mitigating Bias in Adaptive Data Gathering via Differential Privacy.,http://proceedings.mlr.press/v80/neel18a.html
ICML2018,Mixed batches and symmetric discriminators for GAN training.,http://proceedings.mlr.press/v80/lucas18a.html
ICML2018,Noisin - Unbiased Regularization for Recurrent Neural Networks.,http://proceedings.mlr.press/v80/dieng18a.html
ICML2018,Nonconvex Optimization for Regression with Fairness Constraints.,http://proceedings.mlr.press/v80/komiyama18a.html
ICML2018,On the Implicit Bias of Dropout.,http://proceedings.mlr.press/v80/mianjy18b.html
ICML2018,Preventing Fairness Gerrymandering - Auditing and Learning for Subgroup Fairness.,http://proceedings.mlr.press/v80/kearns18a.html
ICML2018,Probably Approximately Metric-Fair Learning.,http://proceedings.mlr.press/v80/yona18a.html
ICML2018,Racing Thompson - an Efficient Algorithm for Thompson Sampling with Non-conjugate Priors.,http://proceedings.mlr.press/v80/zhou18e.html
ICML2018,Residual Unfairness in Fair Machine Learning from Prejudiced Data.,http://proceedings.mlr.press/v80/kallus18a.html
ICML2018,Scalable Deletion-Robust Submodular Maximization - Data Summarization with Privacy and Fairness Constraints.,http://proceedings.mlr.press/v80/kazemi18a.html
ICML2018,Training Neural Machines with Trace-Based Supervision.,http://proceedings.mlr.press/v80/mirman18a.html
ICML2018,Unbiased Objective Estimation in Predictive Optimization.,http://proceedings.mlr.press/v80/ito18a.html
ICML2017,An Infinite Hidden Markov Model With Similarity-Biased Transitions.,http://proceedings.mlr.press/v70/dawson17a.html
ICML2017,Cognitive Psychology for Deep Neural Networks - A Shape Bias Case Study.,http://proceedings.mlr.press/v70/ritter17a.html
ICML2017,Fairness in Reinforcement Learning.,http://proceedings.mlr.press/v70/jabbari17a.html
ICML2017,Meritocratic Fairness for Cross-Population Selection.,http://proceedings.mlr.press/v70/kearns17a.html
ICML2017,Safety-Aware Algorithms for Adversarial Contextual Bandit.,http://proceedings.mlr.press/v70/sun17a.html
ICML2017,Tensor Balancing on Statistical Manifold.,http://proceedings.mlr.press/v70/sugiyama17a.html
ICML2016,Discriminative Embeddings of Latent Variable Models for Structured Data.,http://proceedings.mlr.press/v48/daib16.html
ICML2016,Ensuring Rapid Mixing and Low Bias for Asynchronous Gibbs Sampling.,http://proceedings.mlr.press/v48/sa16.html
ICML2016,Recommendations as Treatments - Debiasing Learning and Evaluation.,http://proceedings.mlr.press/v48/schnabel16.html
